id,lat,lon,amenity,opening_hours,brand,brand:wikidata,name,operator,operator:wikidata,brand:wikipedia,operator:wikipedia,socket:type1,access,capacity,fee,socket:tesla,socket:type2,addr:housenumber,addr:street,description,short_name,socket:tesla_supercharger,socket:tesla_supercharger:output,socket:tesla_supercharger_ccs,socket:tesla_supercharger_ccs:output,addr:city,addr:country,addr:postcode,addr:state,source,location,website,authentication:app,authentication:nfc,socket:chademo,socket:chademo:output,socket:type2:output,socket:type2_combo,socket:type2_combo:output,motorcar,note,parking:fee,ref:ocm,socket:type1:output,bicycle,scooter,addr:suburb,alt_name,authentication:none,output,charging_station:output,charge,network,temporary:access,covered,level,source:operator,payment:app,fixme,ref,socket:tesla_destination,socket:tesla_standard,socket:tesla_standard:output,authentication:membership_card,maxstay,socket:tesla_destination:output,payment,voltage,payment:credit_cards,socket:chademo:power,socket:type2_combo:power,manufacturer,operator:website,socket:type2_cable,no:network,payment:contactless,socket:type1_combo,socket:type1_combo:output,bus,hgv,payment:none,motorcycle,amperage,payment:free,not:brand:wikidata,phone:AU,addr:unit,addr:floor,addr:housename,office,phone,start_date,wikidata,wikimedia_commons,wikipedia,survey:date,payment:via_tesla_app,socket:type2:power,socket:j1772,socket:type2:current,socket:type2:voltage,payment:tap_to_pay,socket:type2_cable:current,socket:type2_cable:output,socket:type2_cable:voltage,parking,payment:via_app,socket:wall,url,network:wikidata,socket,indoor,branch,payment:cash,payment:coins,payment:mastercard,payment:visa,check_date,construction,payment:debit_cards,ele,payment:cards,payment:membership_card,payment:qr_code,not:operator:wikidata,socket:unknown,payment:apple_pay,man_made,socket:ccs:output
11158866814,-38.2242104,145.039637,charging_station,,,,,Evie Networks,Q105795220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11167384460,-33.6832925,150.9165225,charging_station,,,,,Jolt,Q109783503,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11175994294,-37.3090229,144.1403106,charging_station,,,,,Chargefox,Q105775824,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11176002637,-37.4224534,143.8945183,charging_station,,,,,Chargefox,Q105775824,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11184921745,-37.6770375,144.9222367,charging_station,,,,,Evie Networks,Q105795220,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11189565177,-33.9077366,151.1038722,charging_station,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11189621827,-31.2553855,136.8033794,charging_station,,,,,Chargefox,Q105775824,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
11189656496,-30.9677042,135.7496446,charging_station,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
11217247140,-38.4758989,145.9448225,charging_station,,Charging the Regions,Q106320264,,Central Victorian Greenhouse Alliance,Q106320329,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11217250326,-38.5773347,146.0128144,charging_station,,Charging the Regions,Q106320264,,Central Victorian Greenhouse Alliance,Q106320329,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11217255913,-38.4327834,145.8256,charging_station,,Charging the Regions,Q106320264,,Central Victorian Greenhouse Alliance,Q106320329,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11219920873,-37.8683054,144.9807906,charging_station,,Tesla Supercharger,Q17089620,Tesla Supercharger,"Tesla, Inc.",Q478214,,,,,,,,,,,,Tesla,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11221448525,-37.7588379,145.0686042,charging_station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11221461253,-37.7869143,145.1281439,charging_station,,,,,Bunnings,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11221609471,-34.4857516,150.8064303,charging_station,,,,,AmpCharge,Q111744561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11228046134,-37.2490363,144.4522173,charging_station,,,,,Evie Networks,Q105795220,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11228085088,-36.3580999,146.6870107,charging_station,,,,,Evie Networks,Q105795220,,,,,2,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11228098627,-37.0899146,143.4745278,charging_station,,,,,Evie Networks,Q105795220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11234771568,-38.1674817,145.953366,charging_station,,,,,Evie Networks,Q105795220,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11242774690,-37.8410374,145.266605,charging_station,,Jolt,,,Jolt,Q109783503,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11242854532,-27.9603586,153.4124115,charging_station,,,,,City of Gold Coast,Q1069385,,,,yes,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11254805479,-37.9369598,145.0502541,charging_station,,EVlink,,,Chargefox,Q105775824,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11258008348,-33.7355105,150.8513323,charging_station,,,,,Jolt,Q109783503,,,,yes,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11263803078,-34.8063865,145.8804055,charging_station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11276547806,-36.5506276,145.9842966,charging_station,,,,,Evie Networks,Q105795220,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11278409135,-36.7569325,144.2766532,charging_station,,,,,Evie Networks,Q105795220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11280883851,-36.3530438,146.3265843,charging_station,,Tesla Supercharger,Q17089620,Tesla Supercharger,"Tesla, Inc.",Q478214,,,,,,,,,,,,Tesla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11289934645,-34.8436719,148.914061,charging_station,,Tesla Supercharger,Q17089620,Tesla Supercharger,"Tesla, Inc.",Q478214,,,,,12,,,,,,,Tesla,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11290026319,-35.7226725,147.317546,charging_station,,Tesla Supercharger,Q17089620,Tesla Supercharger,"Tesla, Inc.",Q478214,,,,,9,,,,,,,Tesla,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11330332493,-33.8355095,138.614269,charging_station,,,,,RAA,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11334781754,-38.3890481,142.4848481,charging_station,,,,,Chargefox,Q105775824,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11335132177,-37.900927,145.1436383,charging_station,,,,,AmpCharge,Q111744561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11335189892,-33.7655858,150.6218055,charging_station,,,,,AmpCharge,Q111744561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11335199123,-33.7209721,150.4520408,charging_station,,,,,AmpCharge,Q111744561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11340711533,-34.597429,138.7502878,charging_station,,,,,Chargefox,Q105775824,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11343836754,-31.4824333,118.2782104,charging_station,,,,WA EV Network—Merredin,Chargefox,Q105775824,,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,yes,,,,,,,yes,,
11345075655,-34.029301,151.1220937,charging_station,,,,,Evie Networks,Q105795220,,,,yes,4,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11350711593,-38.3312269,144.3249846,charging_station,,,,,Evie Networks,Q105795220,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11363461220,-38.0083659,145.0848785,charging_station,,,,,Evie Networks,Q105795220,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11363471775,-36.923434,144.7099486,charging_station,,,,,Evie Networks,Q105795220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11363483511,-38.3837032,142.2386167,charging_station,,,,,Evie Networks,Q105795220,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11365114635,-34.4467455,150.43701,charging_station,,,,,Evie Networks,Q105795220,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11365136257,-33.775792,150.9330041,charging_station,,,,,Evie Networks,Q105795220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11365173050,-33.7127533,150.9591384,charging_station,,BP Pulse,Q39057719,,BP Pulse,Q39057719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11365214134,-33.7277947,150.9761633,charging_station,,,,,Evie Networks,Q105795220,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11365333103,-36.1216586,146.8865974,charging_station,,,,,Evie Networks,Q105795220,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11365343113,-33.0265422,137.5314002,charging_station,,,,,Chargefox,Q105775824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11365378588,-33.6851271,136.9290812,charging_station,,,,,Chargefox,Q105775824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11365383504,-34.1860685,138.1462203,charging_station,,,,,Chargefox,Q105775824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11365384558,-35.0195836,138.6146999,charging_station,,,,,Chargefox,Q105775824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11365392374,-33.0472046,135.4620227,charging_station,,Chargefox,,RAA,Chargefox,Q105775824,,,,yes,2,yes,,,,,,,,,,,,,,,,,,,,,,,2,150 kW,,,,,,,,,,,,,0.68 AUD/kWh,,,,,,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11365395410,-34.4747077,138.9943901,charging_station,,,,,Chargefox,Q105775824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11365406878,-32.490268,137.7599939,charging_station,,,,,Chargefox,Q105775824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11365413603,-32.7975963,134.1989642,charging_station,,,,,Chargefox,Q105775824,,,,yes,2,yes,,,,,,,,,,,,,,,,,,,,,,,2,150 kW,,,,,,,,,,,,,0.68 AUD/kWh,,,,,,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11365424991,-36.8391079,139.8438335,charging_station,,,,,Chargefox,Q105775824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11365424997,-35.2610559,140.9087627,charging_station,,,,,Chargefox,Q105775824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11365426315,-34.1817125,139.9870005,charging_station,,,,,Chargefox,Q105775824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11365433327,-34.0366131,139.6709899,charging_station,,,,,Chargefox,Q105775824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11365555254,-34.7187434,138.6668488,charging_station,,,,,Chargefox,Q105775824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11365605210,-34.7591516,138.5956065,charging_station,,,,,Evie Networks,Q105795220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11365927573,-33.1460327,136.415446,charging_station,,,,,Chargefox,Q105775824,,,,yes,2,yes,,,,,,,,,,,,,,,,,,,,,,,2,150 kW,,,,,,,,,,,,,0.68 AUD/kWh,,,,,,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11367720683,-37.0568641,142.7810413,charging_station,,,,,Evie Networks,Q105795220,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11367761844,-36.1956744,147.9063048,charging_station,,,,,Evie Networks,Q105795220,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11372241486,-33.7004394,150.9281721,charging_station,,,,,Jolt,Q109783503,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11375022640,-33.1350807,136.4172294,charging_station,,,,,Chargefox,Q105775824,,,,yes,2,yes,,2,,,,,,,,,,,,,,,,,,,,7 kW,,,,,,,,,,,,,,,0.32 AUD/kWh,,,,,,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11376091854,-38.6942826,146.082548,charging_station,,Charging the Regions,Q106320264,,Central Victorian Greenhouse Alliance,Q106320329,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11376098457,-38.6532191,146.2008759,charging_station,,Charging the Regions,Q106320264,,Central Victorian Greenhouse Alliance,Q106320329,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11377314807,-37.8244565,147.632675,charging_station,,Tesla Supercharger,Q17089620,Tesla Supercharger,"Tesla, Inc.",Q478214,,,,,,,,,,,,Tesla,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11384855150,-37.7366668,144.8928132,charging_station,,,,,Evie Networks,Q105795220,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11386697708,-36.0790815,146.9136376,charging_station,,Tesla Supercharger,Q17089620,Tesla Supercharger,"Tesla, Inc.",Q478214,,,,,,,,,,,,Tesla,,,,,,,,,,,,,,,,,,,,First V4 Superchargers in Australia!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11386820692,-32.973401,138.8335411,charging_station,,,,,Chargefox,Q105775824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11386821436,-36.9570803,140.7429382,charging_station,,,,,Chargefox,Q105775824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11395425005,-38.0473092,144.170628,charging_station,,,,,Evie Networks,Q105795220,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11395449317,-38.4779021,145.9436282,charging_station,,,,,Evie Networks,Q105795220,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11395749542,-37.0546434,142.7814323,charging_station,,Tesla Supercharger,Q17089620,Tesla Supercharger,"Tesla, Inc.",Q478214,,,,,,,,,,,,Tesla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11404710581,-37.7907099,145.2622369,charging_station,,,,,Evie Networks,Q105795220,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406998570,-26.4004039,153.0644252,charging_station,24/7,,,Evie Villa Noosa,,,,,,,,,,,,Mary Street,,,,,,,,,4566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11413716984,-38.4345088,145.8255061,charging_station,,,,,Evie Networks,Q105795220,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11413873598,-32.195829,121.7806754,charging_station,,,,,Chargefox,Q105775824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
